dish_id,,calories,mass,fat,carb,protein,,,,
dish_1551378054,,6.07,50,0.54000004,0.21,0.2,,,,
dish_1558717604,,0.519999972,142,0.002,0.139999993,0.003,,,,
dish_1562168696,,0.674573319,141,0.017550901,0.128616333,0.012092199,,,,
dish_1561576483,,0.564947245,371,0.023008402,0.046549208,0.049633962,,,,
dish_1561060503,,1.052963696,138,0.028869565,0.16507971,0.039181159,,,,
dish_1551381730,,0.960000024,41,0.015,0.21,0.034,,,,
dish_1551324284,,0.865872984,189,0.033920635,0.032878307,0.113566143,,,,
dish_1550876376,,0.47,31,0.001,0.12,0.009,,,,
dish_1558721980,,0.340000013,79,0.002,0.08,0.008,,,,
dish_1563897369,,0.653707581,179,0.013382749,0.128606084,0.008892765,,,,
dish_1561049409,,1.613096442,197,0.113233508,0.042730964,0.103258878,,,,
dish_1558460908,,0.503311209,302,0.00205298,0.131231788,0.006072848,,,,
dish_1550790874,,2.5,35,0.15,0,0.259999971,,,,
dish_1551391477,,0.35,55,0.004,0.07,0.024,,,,
dish_1551227380,,0.854372588,102,0.012647059,0.137637255,0.050480392,,,,
dish_1551565096,,1.350123469,81,0.041777778,0.11030863,0.139518519,,,,
dish_1551324180,,0.25,118,0.003,0.05,0.018,,,,
dish_1550792143,,0.4,56,0.002,0.09,0.02,,,,
dish_1567714745,,0.28,32,0.004,0.053,0.022,,,,
dish_1551303770,,5.409999833,12,0.42,0.014,0.37,,,,
dish_1559593646,,1.49691773,37,0.110986027,0.109695676,0.030358703,,,,
dish_1550711688,,0.1,77,0,0.02,0.01,,,,
dish_1560798928,,1.215634684,399,0.055113383,0.13110016,0.059916421,,,,
dish_1558640267,,0.69,92,0.002,0.180000011,0.007,,,,
dish_1562688382,,1.599999972,71,0.1,0.03,0.14,,,,
dish_1550860787,,1.48,75,0.11,0.016,0.1,,,,
dish_1562774475,,2.507531164,128,0.178507805,0.105609383,0.113718758,,,,
dish_1561739576,,0.76,84,0,0.180000012,0.01,,,,
dish_1550777646,,0.349999981,53,0.004,0.07,0.024,,,,
dish_1550712403,,4.02,25,0.33,0.013,0.25,,,,
dish_1551565909,,0.549269646,178,0.025803371,0.096949438,0.00941573,,,,
dish_1562603842,,2.507364135,237,0.162281198,0.25622446,0.028303797,,,,
dish_1563908996,,0.921215174,293,0.035705915,0.052728177,0.100085235,,,,
dish_1565035830,,0.821565196,414,0.015640097,0.035712563,0.13216908,,,,
dish_1563305722,,1.073232091,405,0.030111459,0.023652005,0.172741002,,,,
dish_1558642490,,0.331283428,187,0.002491979,0.07540107,0.013427807,,,,
dish_1551224380,,2.654000103,29,0.042,0.423,0.135,,,,
dish_1558724689,,0.25,79,0.003,0.05,0.018,,,,
dish_1551375142,,0.569999976,82,0.003,0.14,0.007,,,,
dish_1560369313,,1.013270574,387,0.074109114,0.072244633,0.104768235,,,,
dish_1560441288,,2.294444611,72,0.152541667,0.078722222,0.145208333,,,,
dish_1559243974,,1.40921549,306,0.083594938,0.15501284,0.040793775,,,,
dish_1567789154,,3.446000108,111,0.272999991,0.042,0.193,,,,
dish_1565898590,,0.827644023,257,0.038010599,0.062693658,0.062425852,,,,
dish_1558718974,,5.781,73,0.495000027,0.226999986,0.224000014,,,,
dish_1566590566,,1.31661762,142,0.062090697,0.060656697,0.122200282,,,,
dish_1551492287,,0.25,62,0.003,0.05,0.018,,,,
dish_1565207662,,1.140137195,128,0.089692297,0.095117234,0.112987516,,,,
dish_1551307013,,3.299038519,52,0.224730769,0.220769231,0.118307692,,,,
dish_1568315132,,1.343785234,440,0.079537859,0.068023616,0.094546691,,,,
dish_1563897794,,0.57,101,0.003,0.14,0.007,,,,
dish_1550778355,,0.4,41,0.002,0.09,0.02,,,,
dish_1562788601,,1.439617195,287,0.066686944,0.169917767,0.080651139,,,,
dish_1558030724,,0.300000016,61,0.001,0.076,0.006,,,,
dish_1561579706,,0.729345782,390,0.028793146,0.059839577,0.062750972,,,,
dish_1563294575,,0.864600783,562,0.030465119,0.128151443,0.026804304,,,,
dish_1565207631,,1.192694352,54,0.037019556,0.151286056,0.061156481,,,,
dish_1551494147,,1.607217409,230,0.063134783,0.156834778,0.115095661,,,,
dish_1562688552,,0.775723707,304,0.028782895,0.099598691,0.038605263,,,,
dish_1551141747,,0.910675669,148,0.060662162,0.102635142,0.095364865,,,,
dish_1559675146,,0.423777778,45,0.002688889,0.093111111,0.026222222,,,,
dish_1564690085,,1.19311886,143,0.04096072,0.155800133,0.065483399,,,,
dish_1559668016,,1.681218631,279,0.091491036,0.149616487,0.067119713,,,,
dish_1551492908,,1.649999935,77,0.036,0,0.310000013,,,,
dish_1558640190,,0.339999983,58,0.002,0.08,0.008,,,,
dish_1551223394,,1.582179421,145,0.024331034,0.265531055,0.071172421,,,,
dish_1565640195,,0.4,54,0.002,0.09,0.02,,,,
dish_1561997274,,1.9261082,185,0.145189184,0.015772973,0.130648649,,,,
dish_1550774895,,1.255714286,175,0.038725714,0.234171429,0.015891429,,,,
dish_1550861458,,1.459968206,126,0.079460317,0.122238095,0.064579365,,,,
dish_1561405356,,1.174120472,176,0.023854523,0.042595722,0.189850159,,,,
dish_1561663891,,1.437028221,172,0.061104483,0.104957802,0.123876558,,,,
dish_1566590987,,1.729491527,370,0.069434732,0.024259976,0.233408522,,,,
dish_1560356355,,2.037884689,148,0.103227142,0.191908993,0.086336649,,,,
dish_1568665052,,1.044272063,331,0.048824882,0.052297091,0.100752447,,,,
dish_1566936297,,1.335684985,266,0.089934485,0.035320158,0.16888382,,,,
dish_1567110665,,1.046042421,532,0.081380915,0.090971953,0.074135515,,,,
dish_1557937079,,5.409999704,27,0.419999963,0.014,0.37,,,,
dish_1562959295,,0.16,19,0.001,0.034,0.007,,,,
dish_1561406789,,1.127472018,164,0.004884701,0.241295165,0.023133945,,,,
dish_1562960472,,0.843192777,166,0.040536145,0.099945783,0.027427711,,,,
dish_1563308386,,0.728062995,214,0.028199009,0.113085953,0.013427523,,,,
dish_1562788794,,1.65560305,281,0.083054872,0.127197495,0.129974011,,,,
dish_1562687274,,1.141997206,141,0.086097908,0.095867099,0.008234943,,,,
dish_1551397629,,0.598060241,166,0.020759036,0.084668669,0.038578313,,,,
dish_1561665378,,1.060999957,70,0.024,0.22,0.031,,,,
dish_1551323035,,1.212663352,199,0.053035176,0.117236181,0.062070352,,,,
dish_1565640723,,0.28,54,0.004,0.053,0.022,,,,
dish_1562168648,,1.299838531,32,0.069677406,0.153903219,0.032,,,,
dish_1550712839,,3.574982925,173,0.29583815,0.091630052,0.162705208,,,,
dish_1559925174,,0.569999987,155,0.003,0.140000006,0.007,,,,
dish_1550874829,,1.600000077,26,0.15,0.09,0.02,,,,
dish_1558376734,,3.446000167,60,0.273000017,0.042,0.193,,,,
dish_1550713423,,0.1,82,0,0.02,0.01,,,,
dish_1568664972,,1.372951317,221,0.066750217,0.049907932,0.141249525,,,,
dish_1567019993,,0.510602709,55,0.012794582,0.088675273,0.033480945,,,,
dish_1565811335,,0.55470011,219,0.015434763,0.090658425,0.025828566,,,,
dish_1563476267,,4.660999667,51,0.288,0.49800002,0.062,,,,
dish_1563824377,,1.343331423,338,0.083946749,0.036207101,0.115195269,,,,
dish_1558115764,,5.409999857,28,0.419999964,0.014,0.370000036,,,,
dish_1563221086,,1.292431567,254,0.071760201,0.048779075,0.113847732,,,,
dish_1563382987,,1.093069,254,0.064908335,0.075576736,0.053009512,,,,
dish_1564427406,,2.262000193,135,0.149,0.001,0.226,,,,
dish_1567110631,,0.971592008,260,0.056072646,0.105798619,0.025865519,,,,
dish_1564685360,,2.356995101,129,0.155418659,0.038680605,0.201346171,,,,
dish_1551565068,,1.350123556,81,0.041777778,0.11030863,0.139518519,,,,
dish_1568666000,,1.065659807,197,0.039742731,0.130010751,0.053872122,,,,
dish_1562687299,,0.92255923,196,0.062218398,0.094220714,0.007327179,,,,
dish_1561665422,,1.484139896,385,0.041438361,0.063433512,0.209217992,,,,
dish_1565798591,,0.661230906,224,0.033075161,0.028295848,0.060065996,,,,
dish_1551392884,,0.96,29,0.015,0.21,0.034,,,,
dish_1550875168,,0.899999959,49,0.13,0,0.184,,,,
dish_1565036922,,1.606740134,336,0.071615604,0.125618833,0.110193685,,,,
dish_1563302315,,0.22,63,0.003,0.033,0.031,,,,
dish_1563220802,,1.224580794,252,0.06046273,0.052987393,0.116940151,,,,
dish_1566414225,,1.422524193,88,0.047572818,0.203883477,0.042718443,,,,
dish_1560442303,,1.497542051,297,0.085367003,0.101286199,0.081538724,,,,
dish_1551381365,,2.180000063,16,0.029,0.45,0.06,,,,
dish_1566591022,,1.841759889,467,0.088245931,0.025244518,0.220238011,,,,
dish_1562691613,,0.712233887,300,0.00959878,0.112225443,0.043999107,,,,
dish_1562872662,,1.091932951,122,0.123196393,0.04102782,0.12800982,,,,
dish_1563563264,,1.975472294,163,0.13817792,0.01697546,0.169828215,,,,
dish_1559843185,,0.399689429,161,0.003192547,0.094534155,0.010602484,,,,
dish_1563389719,,1.159339153,457,0.0642407,0.047010943,0.101442007,,,,
dish_1559841870,,0.57200004,201,0.001,0.15199999,0.004,,,,
dish_1551392557,,5.36,12,0.35,0.53,0.07,,,,
dish_1551234185,,0.22,17,0.003,0.033,0.031,,,,
dish_1558635546,,0.519999966,117,0.002,0.139999991,0.003,,,,
dish_1562691645,,0.828029377,345,0.021390243,0.101500391,0.056520965,,,,
dish_1559843222,,0.485895183,229,0.002838428,0.119912668,0.009532751,,,,
dish_1551237498,,1.379999992,128,0.021,0.25,0.045,,,,
dish_1550705504,,1.076719577,189,0.039417989,0.094179889,0.080105815,,,,
dish_1568132521,,1.02508975,156,0.042205128,0.124628199,0.047051288,,,,
dish_1550797753,,0.769999957,69,0.001,0.17,0.02,,,,
dish_1560455421,,0.957348857,189,0.077722397,0.080887561,0.063893249,,,,
dish_1558109945,,0.520000007,143,0.002,0.003,0.14,,,,
dish_1564170010,,1.521718821,831,0.074481197,0.068943368,0.140628847,,,,
dish_1550796794,,0.44921566,153,0.001823529,0.114771235,0.006477124,,,,
dish_1561664042,,1.3638421,209,0.046610612,0.045515981,0.181009172,,,,
dish_1561405864,,1.859633972,106,0.050421972,0.119755226,0.217646708,,,,
dish_1565020867,,0.787091957,325,0.019171332,0.109957898,0.042772532,,,,
dish_1564773847,,1.47843213,161,0.097750168,0.036156522,0.109337435,,,,
dish_1565711326,,1.038922442,285,0.036107912,0.174131077,0.010558688,,,,
dish_1561576257,,1.349850672,134,0.077022388,0.152932836,0.017992537,,,,
dish_1562007739,,0.44,65,0.021,0.043,0.032,,,,
dish_1563304301,,1.264575576,151,0.059159351,0.156435404,0.031045358,,,,
dish_1563216689,,0.778834464,302,0.018564619,0.044982715,0.109002348,,,,
dish_1561480391,,0.569999965,113,0.003,0.14,0.007,,,,
dish_1563389114,,0.584692155,148,0.02976675,0.076423757,0.017416399,,,,
dish_1563813436,,1.730410992,242,0.107100479,0.103622066,0.091055058,,,,
dish_1566847454,,1.651178271,210,0.079143581,0.098375819,0.129913448,,,,
dish_1550861388,,0.770000023,43,0.001,0.17,0.02,,,,
dish_1561060477,,1.343038067,105,0.037314286,0.210047619,0.046780952,,,,
dish_1562617446,,1.255129319,232,0.054284483,0.151465513,0.048344828,,,,
dish_1558725829,,0.605015233,460,0.007371739,0.139369567,0.018376087,,,,
dish_1565987269,,2.658999978,45,0.094,0.335000022,0.112,,,,
dish_1551124407,,0.85150606,166,0.046343373,0.059180723,0.060445783,,,,
dish_1560961012,,2.699999958,71,0.08,0.403000014,0.0932,,,,
dish_1558027243,,1.615736135,163,0.078515331,0.151521472,0.076981595,,,,
dish_1551396678,,0.204,22,0.001,0.039,0.022,,,,
dish_1568144879,,0.459741662,278,0.015685371,0.080466518,0.00929445,,,,
dish_1558636813,,0.690000011,88,0.002,0.18,0.007,,,,
dish_1550706283,,0.996022094,181,0.015464088,0.171911608,0.04562984,,,,
dish_1566851198,,1.353939927,342,0.061753319,0.125449377,0.075722833,,,,
dish_1566936352,,1.152967951,368,0.065702652,0.063845563,0.129780179,,,,
dish_1562959517,,1.23162677,74,0.097500784,0.080731905,0.022026419,,,,
dish_1561753168,,1.778999442,138,0.09025813,0.039369254,0.185706775,,,,
dish_1551492506,,1.15,45,0.107,0.063,0.008,,,,
dish_1564675411,,0.764711058,308,0.022834416,0.008792208,0.11426299,,,,
dish_1566413321,,0.230000016,61,0.004,0.036,0.029,,,,
dish_1561407283,,1.030542686,86,0.044665419,0.063805965,0.096040977,,,,
dish_1550705477,,1.082446809,188,0.03962766,0.094680846,0.08053191,,,,
dish_1561746876,,1.778999512,84,0.090258119,0.03936925,0.185706774,,,,
dish_1564775182,,1.436828614,277,0.093993625,0.049947718,0.099424946,,,,
dish_1565194852,,0.56468444,759,0.006645217,0.067678022,0.053755095,,,,
dish_1565204855,,0.510602714,105,0.01279459,0.088675286,0.033480933,,,,
dish_1562788732,,1.101784712,52,0.128129154,0.054129154,0.150810173,,,,
dish_1551391379,,0.999035523,197,0.015847716,0.03248731,0.176253807,,,,
dish_1559059992,,0.760000021,94,0,0.18,0.01,,,,
dish_1551228551,,0.22,25,0.003,0.033,0.031,,,,
dish_1558122583,,0.769999951,61,0.001,0.17,0.02,,,,
dish_1568144954,,0.869333654,492,0.023179941,0.049312382,0.11522735,,,,
dish_1559245697,,0.566492574,289,0.006945401,0.127866052,0.011782038,,,,
dish_1550776907,,2.13109985,100,0.10728,0.24049999,0.07226,,,,
dish_1560961261,,0.883119216,218,0.054270638,0.047220188,0.055188073,,,,
dish_1558548666,,1.3,75,0.003,0.28,0.027,,,,
dish_1568666089,,0.825146484,335,0.029262627,0.098540155,0.049824854,,,,
dish_1568060542,,1.212840757,481,0.048496686,0.108983229,0.087920904,,,,
dish_1562085185,,2.425154229,227,0.173436119,0.127004405,0.093162991,,,,
dish_1565208637,,0.820288338,305,0.027024731,0.105279439,0.046463669,,,,
dish_1566402095,,0.729837348,577,0.014611229,0.05617266,0.080080776,,,,
dish_1566501012,,0.830499938,160,0.06596875,0.06756875,0.01151875,,,,
dish_1567023296,,1.165013272,92,0.101534652,0.045342087,0.0291745,,,,
dish_1566851549,,2.658999988,85,0.094,0.335,0.112,,,,
dish_1566501594,,4.660999826,109,0.287999982,0.497999982,0.062,,,,
dish_1562956486,,0.730000028,142,0.048,0.019,0.08,,,,
dish_1551124723,,1.291317845,129,0.068906977,0.098635659,0.068224806,,,,
dish_1550773284,,1.752450503,151,0.136523192,0.104476821,0.06102649,,,,
dish_1551399151,,1.077034469,145,0.041668966,0.051972414,0.135944841,,,,
dish_1558722780,,0.389207054,367,0.005100817,0.085920978,0.013201635,,,,
dish_1561492447,,0.556,124,0.002,0.143999992,0.007,,,,
dish_1558640008,,2.606085146,212,0.211292448,0.131188679,0.099971698,,,,
dish_1561737200,,1.826648859,262,0.12301908,0.022629771,0.141530538,,,,
dish_1566844766,,0.439999976,164,0.021,0.043,0.032,,,,
dish_1564691380,,0.867216234,111,0.024711712,0.165315315,0.026153153,,,,
dish_1563568357,,1.71370479,448,0.084992835,0.15497596,0.095748996,,,,
dish_1561574215,,0.695787231,134,0.058808507,0.035085112,0.01657447,,,,
dish_1558721636,,0.545384589,299,0.008622074,0.119792645,0.015438127,,,,
dish_1563568003,,0.934476615,135,0.105771859,0.03205283,0.118327741,,,,
dish_1566402197,,0.653459424,736,0.011939783,0.064064705,0.06423859,,,,
dish_1558373449,,5.780999931,72,0.494999986,0.227,0.224,,,,
dish_1558379128,,0.69,53,0.002,0.18,0.007,,,,
dish_1558641897,,1.060999991,110,0.024,0.220000009,0.031,,,,
dish_1562702441,,0.563852728,371,0.024628747,0.076104224,0.01870227,,,,
dish_1558630325,,2.793836401,269,0.215903357,0.173100368,0.100672866,,,,
dish_1561996893,,0.875667841,353,0.032430388,0.101028119,0.048578323,,,,
dish_1560368570,,1.229939688,452,0.086698803,0.060030168,0.102905088,,,,
dish_1562945779,,1.299838621,29,0.069677414,0.153903207,0.032,,,,
dish_1562085604,,0.570000002,423,0.003,0.140000002,0.007,,,,
dish_1559844366,,2.756354333,192,0.207739573,0.181822917,0.100161453,,,,
dish_1558462228,,1.299999882,17,0.003,0.28,0.027,,,,
dish_1558639045,,1.060999991,110,0.024,0.220000009,0.031,,,,
dish_1558632445,,5.780999824,91,0.495000022,0.227,0.224000011,,,,
dish_1566317775,,0.579024376,410,0.009756098,0.115082922,0.017678049,,,,
dish_1563480505,,1.615298495,475,0.070585688,0.062004211,0.167904149,,,,
dish_1558115915,,3.446000186,59,0.273,0.042,0.193,,,,
dish_1559849497,,1.5336266,340,0.089858824,0.171879409,0.044158824,,,,
dish_1562617470,,1.373417648,321,0.061281548,0.115815754,0.09184315,,,,
dish_1561741063,,0.980000022,135,0.043,0.034,0.11,,,,
dish_1558378634,,2.777669851,315,0.20564127,0.140641263,0.120568254,,,,
dish_1563476646,,1.743844408,218,0.083126573,0.099327124,0.137196706,,,,
dish_1558719298,,5.780999891,46,0.495,0.226999978,0.224,,,,
dish_1559332418,,1.778999358,271,0.090258122,0.039369247,0.185706782,,,,
dish_1550791214,,0.906907227,194,0.029164948,0.116907216,0.05114433,,,,
dish_1563309285,,0.464453164,128,0.029070313,0.051585938,0.0138125,,,,
dish_1551391733,,0.730000043,46,0.048,0.019,0.08,,,,
dish_1560888893,,1.511802184,141,0.042252014,0.121187617,0.151389518,,,,
dish_1562184604,,2.710000064,78,0.19,0,0.25,,,,
dish_1550789860,,1.66822039,236,0.096254246,0.09728814,0.162330513,,,,
dish_1560370804,,4.189000167,6,0.071,0.79,0.079,,,,
dish_1561577198,,1.382430506,174,0.068948908,0.145521264,0.053456546,,,,
dish_1558548958,,0.23,10,0.004,0.036,0.029,,,,
dish_1559589902,,0.215368421,76,0.002421053,0.034736842,0.028394737,,,,
dish_1560444931,,0.56330002,200,0.01991,0.082300005,0.02153,,,,
dish_1565813386,,0.730000032,156,0.048,0.019,0.08,,,,
dish_1561577947,,1.469821427,424,0.079676764,0.030383535,0.158496785,,,,
dish_1550862190,,0.339999988,84,0.002,0.08,0.008,,,,
dish_1563823292,,2.16609001,208,0.141164423,0.037028014,0.191288654,,,,
dish_1551566159,,1.75222334,206,0.117194175,0.090320383,0.086145631,,,,
dish_1561405008,,1.167373888,134,0.061566649,0.04791091,0.110174164,,,,
dish_1565379788,,0.491583455,101,0.011831178,0.098640178,0.008884782,,,,
dish_1567525681,,2.623245943,174,0.20839873,0.188718489,0.018484011,,,,
dish_1565194752,,0.633124796,510,0.007795122,0.050640173,0.076642751,,,,
dish_1562096372,,1.208061617,287,0.052975408,0.022701693,0.151193387,,,,
dish_1551564577,,2.18,25,0.029,0.45,0.06,,,,
dish_1551225067,,1.38,46,0.021,0.25,0.045,,,,
dish_1564588859,,0.71434407,257,0.018499794,0.037241872,0.091191035,,,,
dish_1565898361,,1.835007168,202,0.093281094,0.037723074,0.192824371,,,,
dish_1560529825,,0.452307675,117,0.002564103,0.112102556,0.006564103,,,,
dish_1562774504,,1.905477176,176,0.130369318,0.097534091,0.084340915,,,,
dish_1562872945,,1.105126795,234,0.066223726,0.129860893,0.085697509,,,,
dish_1558718680,,5.78099987,23,0.495,0.227,0.224,,,,
dish_1563207301,,1.086300538,173,0.036034682,0.139705197,0.046242775,,,,
dish_1567789256,,2.48344321,319,0.202784332,0.029477113,0.129791223,,,,
dish_1563996509,,1.155648339,316,0.056564867,0.061078459,0.103646085,,,,
dish_1550860858,,0.773832617,227,0.037343612,0.076607925,0.037387665,,,,
dish_1561999287,,0.557073122,90,0.028292678,0.068292678,0.023414633,,,,
dish_1564689078,,1.315650527,55,0.119721691,0.053799345,0.026368927,,,,
dish_1564429235,,1.896275696,253,0.109217988,0.105223494,0.161074221,,,,
dish_1561579824,,2.104689864,88,0.120827239,0.029678659,0.204288875,,,,
dish_1551374831,,5.410000154,13,0.42,0.014,0.37,,,,
dish_1567711356,,1.629772242,207,0.114211159,0.140143889,0.121832531,,,,
dish_1551226049,,1.353515164,165,0.016636364,0.281272703,0.045642424,,,,
dish_1565894889,,3.483959297,74,0.150918905,0.449932405,0.089743243,,,,
dish_1560443607,,0.539376754,706,0.002038244,0.095675644,0.036927763,,,,
dish_1562012076,,1.200853461,438,0.013399813,0.229872021,0.035429233,,,,
dish_1562700496,,0.25,124,0.003,0.05,0.018,,,,
dish_1561577083,,2.658999892,37,0.094,0.335,0.112,,,,
dish_1551124062,,1.480000089,56,0.11,0.016,0.1,,,,
dish_1562605352,,1.241379174,195,0.086072513,0.033889303,0.083626077,,,,
dish_1561574479,,1.241002628,293,0.063093986,0.086242304,0.083801724,,,,
dish_1558109714,,5.781000081,37,0.495000027,0.227,0.224,,,,
dish_1560442279,,1.503468419,222,0.077045036,0.130099099,0.075301806,,,,
dish_1559846034,,0.35,32,0.004,0.07,0.024,,,,
dish_1551233403,,0.259333333,105,0.002780952,0.049352381,0.022228571,,,,
dish_1562086740,,2.083209372,215,0.1575814,0.015693023,0.14144186,,,,
dish_1561574974,,0.329803921,152,0.011764704,0.057843138,0.009803921,,,,
dish_1564590190,,0.651059862,298,0.011403419,0.136418732,0.007837208,,,,
dish_1556575327,,0.679605283,152,0.045276316,0.069855263,0.018868421,,,,
dish_1562615128,,1.629378398,244,0.105446082,0.058159316,0.115629189,,,,
dish_1558468285,,0.28,44,0.004,0.053,0.022,,,,
dish_1558725049,,0.43,100,0.003,0.09,0.034,,,,
dish_1561579505,,0.25,126,0.003,0.05,0.018,,,,
dish_1558721380,,0.18,107,0.002,0.039,0.009,,,,
dish_1558724005,,0.340000011,93,0.002,0.08,0.008,,,,
dish_1565640842,,0.934437669,329,0.016300912,0.045449848,0.147218848,,,,
dish_1550779388,,1.571486156,288,0.104638896,0.078458337,0.083055556,,,,
dish_1551379045,,0.46742965,263,0.008015209,0.098931563,0.018558935,,,,
dish_1562876531,,0.777257941,85,0.028360306,0.036234741,0.098538071,,,,
